,close
2019/5/28,2909.91
2019/5/29,2914.696
2019/5/30,2905.805
2019/5/31,2898.696
2019/6/3,2890.08
2019/6/4,2862.28
2019/6/5,2861.418
2019/6/6,2827.797
2019/6/10,2852.13
2019/6/11,2925.716
2019/6/12,2909.379
2019/6/13,2910.74
2019/6/14,2881.974
2019/6/17,2887.622
2019/6/18,2890.158
2019/6/19,2917.802
2019/6/20,2987.118
2019/6/21,3001.98
2019/6/24,3008.147
2019/6/25,2982.073
2019/6/26,2976.283
2019/6/27,2996.792
2019/6/28,2978.878
2019/7/1,3044.902
2019/7/2,3043.942
2019/7/3,3015.263
2019/7/4,3005.248
2019/7/5,3011.058
2019/7/8,2933.363
2019/7/9,2928.229
2019/7/10,2915.302
2019/7/11,2917.76
2019/7/12,2930.546
2019/7/15,2942.185
2019/7/16,2937.616
2019/7/17,2931.692
2019/7/18,2901.176
2019/7/19,2924.2
2019/7/22,2886.974
2019/7/23,2899.944
2019/7/24,2923.277
2019/7/25,2937.36
2019/7/26,2944.541
2019/7/29,2941.007
2019/7/30,2952.3383
2019/7/31,2932.5058
2019/8/1,2908.766
2019/8/2,2867.8376
2019/8/5,2821.4957
2019/8/6,2777.5559
2019/8/7,2768.6795
2019/8/8,2794.5523
2019/8/9,2774.7532
2019/8/12,2814.9944
2019/8/13,2797.2596
2019/8/14,2808.9146
2019/8/15,2815.7976
2019/8/16,2823.8238
2019/8/19,2883.096
2019/8/20,2880.0012
2019/8/21,2880.3307
2019/8/22,2883.4358
2019/8/23,2897.4253
2019/8/26,2863.5673
2019/8/27,2902.1932
2019/8/28,2893.7564
2019/8/29,2890.9192
2019/8/30,2886.2365
2019/9/2,2924.1063
2019/9/3,2930.1538
2019/9/4,2957.4116
2019/9/5,2985.8648
2019/9/6,2999.6013
2019/9/9,3024.7388
2019/9/10,3021.2024
2019/9/11,3008.8118
2019/9/12,3031.2351
2019/9/16,3030.7544
2019/9/17,2978.1178
2019/9/18,2985.6586
2019/9/19,2999.2789
2019/9/20,3006.4467
2019/9/23,2977.0767
2019/9/24,2985.3406
2019/9/25,2955.4325
2019/9/26,2929.0875
2019/9/27,2932.167
2019/9/30,2905.1892
2019/10/8,2913.5704
2019/10/9,2924.8566
2019/10/10,2947.7106
2019/10/11,2973.6558
2019/10/14,3007.8834
2019/10/15,2991.0459
2019/10/16,2978.7124
2019/10/17,2977.3342
2019/10/18,2938.1413
2019/10/21,2939.6179
2019/10/22,2954.3799
2019/10/23,2941.6188
2019/10/24,2940.9215
2019/10/25,2954.9327
2019/10/28,2980.0498
2019/10/29,2954.176
2019/10/30,2939.3209
2019/10/31,2929.0561
2019/11/1,2958.1992
2019/11/4,2975.4919
2019/11/5,2991.5622
2019/11/6,2978.5955
2019/11/7,2978.7144
2019/11/8,2964.1849
2019/11/11,2909.9746
2019/11/12,2914.8232
2019/11/13,2905.2409
2019/11/14,2909.8697
2019/11/15,2891.3431
2019/11/18,2909.2002
2019/11/19,2933.9908
2019/11/20,2911.0534
2019/11/21,2903.6379
2019/11/22,2885.2884
2019/11/25,2906.1688
2019/11/26,2907.0602
2019/11/27,2903.1947
2019/11/28,2889.6934
2019/11/29,2871.9813
2019/12/2,2875.8072
2019/12/3,2884.6988
2019/12/4,2878.1157
2019/12/5,2899.4685
2019/12/6,2912.0136
2019/12/9,2914.4775
2019/12/10,2917.3157
2019/12/11,2924.4173
2019/12/12,2915.6983
2019/12/13,2967.6764
2019/12/16,2984.3925
2019/12/17,3022.4219
2019/12/18,3017.0444
2019/12/19,3017.0658
2019/12/20,3004.9376
2019/12/23,2962.7513
2019/12/24,2982.6806
2019/12/25,2981.8805
2019/12/26,3007.3546
2019/12/27,3005.0355
2019/12/30,3040.0239
2019/12/31,3050.124
